启运港,目的港,航线ID,开航日,航程(计划),共舱船公司,航线备注,船名航次,年份,船型,船期,启运港码头,目的港码头,航程(当次)
青岛,明日数航船期查询欧洲欧基港荷兰鹿特丹,0ae59bc3810e57fafc7d05c85863d29e,周三,48天,HMM(FE3) | ONE(FE3) | YML(FE3) | MSC(CONDOR SERVICE),欧洲直航,HMM OSLO/0018W,2020,23820 TEU,2025/11/21,前湾联合码头,RWG,47天
青岛,明日数航船期查询欧洲欧基港荷兰鹿特丹,0ae59bc3810e57fafc7d05c85863d29e,周三,48天,HMM(FE3) | ONE(FE3) | YML(FE3) | MSC(CONDOR SERVICE),欧洲直航,空班/,,,2025/11/26,新前湾码头,RWG,48天
青岛,明日数航船期查询欧洲欧基港荷兰鹿特丹,0ae59bc3810e57fafc7d05c85863d29e,周三,48天,HMM(FE3) | ONE(FE3) | YML(FE3) | MSC(CONDOR SERVICE),欧洲直航,HMM LE HAVRE/0017W,,,2025/12/3,新前湾码头,RWG,48天
青岛,明日数航船期查询欧洲欧基港荷兰鹿特丹,0ae59bc3810e57fafc7d05c85863d29e,周三,48天,HMM(FE3) | ONE(FE3) | YML(FE3) | MSC(CONDOR SERVICE),欧洲直航,ONE INFINITY/008W,2023,24136 TEU,2025/12/10,前湾联合码头,RWG,48天
青岛,明日数航船期查询欧洲欧基港荷兰鹿特丹,0ae59bc3810e57fafc7d05c85863d29e,周三,48天,HMM(FE3) | ONE(FE3) | YML(FE3) | MSC(CONDOR SERVICE),欧洲直航,HMM COPENHAGEN/0018W,,,2025/12/17,新前湾码头,RWG,48天
青岛,明日数航船期查询欧洲欧基港荷兰鹿特丹,0ae59bc3810e57fafc7d05c85863d29e,周三,48天,HMM(FE3) | ONE(FE3) | YML(FE3) | MSC(CONDOR SERVICE),欧洲直航,空班/,,,2025/12/24,新前湾码头,RWG,48天
青岛,明日数航船期查询欧洲欧基港荷兰鹿特丹,0ae59bc3810e57fafc7d05c85863d29e,周三,48天,HMM(FE3) | ONE(FE3) | YML(FE3) | MSC(CONDOR SERVICE),欧洲直航,HMM ROTTERDAM/0017W,2020,23820 TEU,2025/12/31,新前湾码头,RWG,48天
青岛,明日数航船期查询欧洲欧基港荷兰鹿特丹,0ae59bc3810e57fafc7d05c85863d29e,周三,48天,HMM(FE3) | ONE(FE3) | YML(FE3) | MSC(CONDOR SERVICE),欧洲直航,HMM ST PETERSBURG/0017W,2020,23820 TEU,2026/1/7,新前湾码头,RWG,48天
青岛,明日数航船期查询欧洲欧基港荷兰鹿特丹,1694e8251685d34035c142643c70da5c,周五,59天,HMM(FE5) | ONE(FE5) | YML(FE5) | MSC(LION),欧洲直航,MSC IDANIA/GL546W,2024,16616 TEU,2025/11/19,前湾码头,DELTA,55天
青岛,明日数航船期查询欧洲欧基港荷兰鹿特丹,1694e8251685d34035c142643c70da5c,周五,59天,HMM(FE5) | ONE(FE5) | YML(FE5) | MSC(LION),欧洲直航,MSC ILARIA/GL547W,2024,16616 TEU,2025/11/24,前湾码头,DELTA,59天
青岛,明日数航船期查询欧洲欧基港荷兰鹿特丹,1694e8251685d34035c142643c70da5c,周五,59天,HMM(FE5) | ONE(FE5) | YML(FE5) | MSC(LION),欧洲直航,MSC ILENIA/GL548W,,,2025/11/29,前湾码头,DELTA,58天
青岛,明日数航船期查询欧洲欧基港荷兰鹿特丹,1694e8251685d34035c142643c70da5c,周五,59天,HMM(FE5) | ONE(FE5) | YML(FE5) | MSC(LION),欧洲直航,空班/,,,2025/12/5,前湾码头,DELTA,59天
青岛,明日数航船期查询欧洲欧基港荷兰鹿特丹,1694e8251685d34035c142643c70da5c,周五,59天,HMM(FE5) | ONE(FE5) | YML(FE5) | MSC(LION),欧洲直航,MSC KANOKO/GL550W,,,2025/12/12,前湾码头,DELTA,59天
青岛,明日数航船期查询欧洲欧基港荷兰鹿特丹,1694e8251685d34035c142643c70da5c,周五,59天,HMM(FE5) | ONE(FE5) | YML(FE5) | MSC(LION),欧洲直航,MSC GENOVA/GL551W,2010,14036 TEU,2025/12/19,前湾码头,DELTA,59天
青岛,明日数航船期查询欧洲欧基港荷兰鹿特丹,1694e8251685d34035c142643c70da5c,周五,59天,HMM(FE5) | ONE(FE5) | YML(FE5) | MSC(LION),欧洲直航,MSC CARMELA/GL601W,,,2025/12/26,前湾码头,DELTA,60天
青岛,明日数航船期查询欧洲欧基港荷兰鹿特丹,1694e8251685d34035c142643c70da5c,周五,59天,HMM(FE5) | ONE(FE5) | YML(FE5) | MSC(LION),欧洲直航,MSC MIRJA/GL552W,2016,19224 TEU,2025/12/27,前湾码头,DELTA,58天
青岛,明日数航船期查询欧洲欧基港荷兰鹿特丹,1694e8251685d34035c142643c70da5c,周五,59天,HMM(FE5) | ONE(FE5) | YML(FE5) | MSC(LION),欧洲直航,MSC ERICA/GL602W,,,2026/1/9,前湾码头,DELTA,59天
青岛,明日数航船期查询欧洲欧基港荷兰鹿特丹,3418c96203d2ab4d9b59d58203d9f987,周五,40天,CMA(FAL6) | OOCL(LL6) | EMC(CEM) | COSCO(AEU5),欧洲直航,EVER ACME/1375-011W,2022,23888 TEU,2025/11/18,前湾码头,DELTA,39天
青岛,明日数航船期查询欧洲欧基港荷兰鹿特丹,3418c96203d2ab4d9b59d58203d9f987,周五,40天,CMA(FAL6) | OOCL(LL6) | EMC(CEM) | COSCO(AEU5),欧洲直航,EVER ARIA/1376-013W,2022,23888 TEU,2025/11/26,前湾码头,DELTA,37天
青岛,明日数航船期查询欧洲欧基港荷兰鹿特丹,3418c96203d2ab4d9b59d58203d9f987,周五,40天,CMA(FAL6) | OOCL(LL6) | EMC(CEM) | COSCO(AEU5),欧洲直航,EVER ALP/1377-015W,,,2025/11/28,前湾码头,DELTA,40天
青岛,明日数航船期查询欧洲欧基港荷兰鹿特丹,3418c96203d2ab4d9b59d58203d9f987,周五,40天,CMA(FAL6) | OOCL(LL6) | EMC(CEM) | COSCO(AEU5),欧洲直航,EVER ARM/1378-014W,,,2025/12/5,前湾码头,DELTA,40天
青岛,明日数航船期查询欧洲欧基港荷兰鹿特丹,3418c96203d2ab4d9b59d58203d9f987,周五,40天,CMA(FAL6) | OOCL(LL6) | EMC(CEM) | COSCO(AEU5),欧洲直航,EVER ALOT/1379-013W,,,2025/12/12,前湾码头,DELTA,40天
青岛,明日数航船期查询欧洲欧基港荷兰鹿特丹,3418c96203d2ab4d9b59d58203d9f987,周五,40天,CMA(FAL6) | OOCL(LL6) | EMC(CEM) | COSCO(AEU5),欧洲直航,EVER ATOP/1380-012W,2022,23888 TEU,2025/12/19,前湾码头,DELTA,40天
青岛,明日数航船期查询欧洲欧基港荷兰鹿特丹,3418c96203d2ab4d9b59d58203d9f987,周五,40天,CMA(FAL6) | OOCL(LL6) | EMC(CEM) | COSCO(AEU5),欧洲直航,EVER ACT/1381-016W,,,2025/12/26,前湾码头,DELTA,40天
青岛,明日数航船期查询欧洲欧基港荷兰鹿特丹,3418c96203d2ab4d9b59d58203d9f987,周五,40天,CMA(FAL6) | OOCL(LL6) | EMC(CEM) | COSCO(AEU5),欧洲直航,EVER APEX/1382-013W,,,2026/1/2,前湾码头,DELTA,40天
青岛,明日数航船期查询欧洲欧基港荷兰鹿特丹,60f12f611b3d221a58a829148ef4f10f,周五,39天,COSCO(AEU3) | OOCL(LL2) | EMC(NE3) | CMA(FAL2),欧洲直航,COSCO SHIPPING GEMINI/034W,2018,20119 TEU,2025/11/20,前湾联合码头,EUROMAX,39天
青岛,明日数航船期查询欧洲欧基港荷兰鹿特丹,60f12f611b3d221a58a829148ef4f10f,周五,39天,COSCO(AEU3) | OOCL(LL2) | EMC(NE3) | CMA(FAL2),欧洲直航,COSCO SHIPPING SAGITTARIUS/032W,2018,20119 TEU,2025/11/28,前湾联合码头,EUROMAX,39天
青岛,明日数航船期查询欧洲欧基港荷兰鹿特丹,60f12f611b3d221a58a829148ef4f10f,周五,39天,COSCO(AEU3) | OOCL(LL2) | EMC(NE3) | CMA(FAL2),欧洲直航,OOCL PORTUGAL/005W,2024,24188 TEU,2025/12/4,前湾联合码头,EUROMAX,39天
青岛,明日数航船期查询欧洲欧基港荷兰鹿特丹,60f12f611b3d221a58a829148ef4f10f,周五,39天,COSCO(AEU3) | OOCL(LL2) | EMC(NE3) | CMA(FAL2),欧洲直航,OOCL DENMARK/006W,2024,24188 TEU,2025/12/13,前湾联合码头,EUROMAX,39天
青岛,明日数航船期查询欧洲欧基港荷兰鹿特丹,60f12f611b3d221a58a829148ef4f10f,周五,39天,COSCO(AEU3) | OOCL(LL2) | EMC(NE3) | CMA(FAL2),欧洲直航,COSCO SHIPPING CAPRICORN/039W,2018,19273 TEU,2025/12/21,前湾联合码头,EUROMAX,39天
青岛,明日数航船期查询欧洲欧基港荷兰鹿特丹,60f12f611b3d221a58a829148ef4f10f,周五,39天,COSCO(AEU3) | OOCL(LL2) | EMC(NE3) | CMA(FAL2),欧洲直航,COSCO SHIPPING VIRGO/034W,,,2025/12/26,前湾联合码头,EUROMAX,39天
青岛,明日数航船期查询欧洲欧基港荷兰鹿特丹,60f12f611b3d221a58a829148ef4f10f,周五,39天,COSCO(AEU3) | OOCL(LL2) | EMC(NE3) | CMA(FAL2),欧洲直航,COSCO SHIPPING GALAXY/028W,2019,21237 TEU,2026/1/2,前湾联合码头,EUROMAX,39天
青岛,明日数航船期查询欧洲欧基港荷兰鹿特丹,60f12f611b3d221a58a829148ef4f10f,周五,39天,COSCO(AEU3) | OOCL(LL2) | EMC(NE3) | CMA(FAL2),欧洲直航,COSCO SHIPPING LIBRA/034W,,,2026/1/9,前湾联合码头,EUROMAX,39天
青岛,明日数航船期查询欧洲欧基港荷兰鹿特丹,ca708bdf0b904c74aed0c09fab3a6ab7,周日,56天,MAERSK(AE5) | HPL(NE4),欧洲直航,MUNICH MAERSK/546W,,,2025/11/20,前湾码头,APM II,56天
青岛,明日数航船期查询欧洲欧基港荷兰鹿特丹,ca708bdf0b904c74aed0c09fab3a6ab7,周日,56天,MAERSK(AE5) | HPL(NE4),欧洲直航,MUNKEBO MAERSK/547W,,,2025/11/25,前湾码头,APM II,56天
青岛,明日数航船期查询欧洲欧基港荷兰鹿特丹,ca708bdf0b904c74aed0c09fab3a6ab7,周日,56天,MAERSK(AE5) | HPL(NE4),欧洲直航,MAJESTIC MAERSK/548W,,,2025/11/30,前湾码头,APM II,56天
青岛,明日数航船期查询欧洲欧基港荷兰鹿特丹,ca708bdf0b904c74aed0c09fab3a6ab7,周日,56天,MAERSK(AE5) | HPL(NE4),欧洲直航,MOGENS MAERSK/549W,,,2025/12/7,前湾码头,APM II,56天
青岛,明日数航船期查询欧洲欧基港荷兰鹿特丹,ca708bdf0b904c74aed0c09fab3a6ab7,周日,56天,MAERSK(AE5) | HPL(NE4),欧洲直航,MATZ MAERSK/550W,2014,19076 TEU,2025/12/14,前湾码头,APM II,56天
青岛,明日数航船期查询欧洲欧基港荷兰鹿特丹,ca708bdf0b904c74aed0c09fab3a6ab7,周日,56天,MAERSK(AE5) | HPL(NE4),欧洲直航,MARSEILLE MAERSK/551W,2018,20568 TEU,2025/12/21,前湾码头,APM II,56天
青岛,明日数航船期查询欧洲欧基港荷兰鹿特丹,ca708bdf0b904c74aed0c09fab3a6ab7,周日,56天,MAERSK(AE5) | HPL(NE4),欧洲直航,MAYVIEW MAERSK/552W,,,2025/12/28,前湾码头,APM II,56天
青岛,明日数航船期查询欧洲欧基港荷兰鹿特丹,ca708bdf0b904c74aed0c09fab3a6ab7,周日,56天,MAERSK(AE5) | HPL(NE4),欧洲直航,MAREN MAERSK/601W,,,2026/1/4,前湾码头,APM II,56天
青岛,明日数航船期查询拉丁美洲中美洲巴拿马巴尔博亚,c5b85087c069662ed7444f2fee063d02,周三,30天,CMA(PEX2) | COSCO(CAX1) | OOCL(TLC1),中南美直航,CMA CGM DOLOMITES/0PPMRE2MA,2024,6014 TEU,2025/11/21,前湾联合码头,BALBOA,26天
青岛,明日数航船期查询拉丁美洲中美洲巴拿马巴尔博亚,c5b85087c069662ed7444f2fee063d02,周三,30天,CMA(PEX2) | COSCO(CAX1) | OOCL(TLC1),中南美直航,CMA CGM PRIDE/0PPMPE2MA,,,2025/11/26,前湾联合码头,BALBOA,30天
青岛,明日数航船期查询拉丁美洲中美洲巴拿马巴尔博亚,c5b85087c069662ed7444f2fee063d02,周三,30天,CMA(PEX2) | COSCO(CAX1) | OOCL(TLC1),中南美直航,COSCO HELLAS/115E,,,2025/12/3,前湾联合码头,BALBOA,30天
青岛,明日数航船期查询拉丁美洲中美洲巴拿马巴尔博亚,c5b85087c069662ed7444f2fee063d02,周三,30天,CMA(PEX2) | COSCO(CAX1) | OOCL(TLC1),中南美直航,CMA CGM KIMBERLEY/0PPMKE2MA,,,2025/12/10,前湾联合码头,BALBOA,30天
青岛,明日数航船期查询拉丁美洲中美洲巴拿马巴尔博亚,c5b85087c069662ed7444f2fee063d02,周三,30天,CMA(PEX2) | COSCO(CAX1) | OOCL(TLC1),中南美直航,YANTIAN I/109E,,,2025/12/17,前湾联合码头,BALBOA,30天
青岛,明日数航船期查询拉丁美洲中美洲巴拿马巴尔博亚,c5b85087c069662ed7444f2fee063d02,周三,30天,CMA(PEX2) | COSCO(CAX1) | OOCL(TLC1),中南美直航,CMA CGM MAUI/0PPCVE2MA,2024,15254 TEU,2025/12/24,前湾联合码头,BALBOA,30天
青岛,明日数航船期查询拉丁美洲中美洲巴拿马巴尔博亚,c5b85087c069662ed7444f2fee063d02,周三,30天,CMA(PEX2) | COSCO(CAX1) | OOCL(TLC1),中南美直航,CSCL ZEEBRUGGE/054E,2007,9572 TEU,2025/12/31,前湾联合码头,BALBOA,30天
青岛,明日数航船期查询拉丁美洲中美洲巴拿马巴尔博亚,c5b85087c069662ed7444f2fee063d02,周三,30天,CMA(PEX2) | COSCO(CAX1) | OOCL(TLC1),中南美直航,CMA CGM G. WASHINGTON/0PPCZE2MA,2017,14414 TEU,2026/1/7,前湾联合码头,BALBOA,30天
青岛,明日数航船期查询拉丁美洲中美洲巴拿马巴尔博亚,f21fdc240ce21352f38b08c5358695ee,周日,34天,MAERSK(AC2),南美直航,MAERSK EUREKA/546E,,,2025/11/21,前湾码头,BALBOA,30天
青岛,明日数航船期查询拉丁美洲中美洲巴拿马巴尔博亚,f21fdc240ce21352f38b08c5358695ee,周日,34天,MAERSK(AC2),南美直航,MAERSK ESMERALDAS/547E,,,2025/11/23,前湾码头,BALBOA,33天
青岛,明日数航船期查询拉丁美洲中美洲巴拿马巴尔博亚,f21fdc240ce21352f38b08c5358695ee,周日,34天,MAERSK(AC2),南美直航,AMBITION/548E,1999,,2025/11/30,前湾码头,BALBOA,33天
青岛,明日数航船期查询拉丁美洲中美洲巴拿马巴尔博亚,f21fdc240ce21352f38b08c5358695ee,周日,34天,MAERSK(AC2),南美直航,MAERSK EDIRNE/549E,,,2025/12/7,前湾码头,BALBOA,33天
青岛,明日数航船期查询拉丁美洲中美洲巴拿马巴尔博亚,f21fdc240ce21352f38b08c5358695ee,周日,34天,MAERSK(AC2),南美直航,MAERSK EL PALOMAR/550E,2024,12800 TEU,2025/12/14,前湾码头,BALBOA,33天
青岛,明日数航船期查询拉丁美洲中美洲巴拿马巴尔博亚,f21fdc240ce21352f38b08c5358695ee,周日,34天,MAERSK(AC2),南美直航,MAERSK EDINBURGH/551E,,,2025/12/21,前湾码头,BALBOA,33天
青岛,明日数航船期查询拉丁美洲中美洲巴拿马巴尔博亚,f21fdc240ce21352f38b08c5358695ee,周日,34天,MAERSK(AC2),南美直航,MAERSK EL ALTO/552E,2024,12800 TEU,2025/12/28,前湾码头,BALBOA,33天
青岛,明日数航船期查询拉丁美洲中美洲巴拿马巴尔博亚,f21fdc240ce21352f38b08c5358695ee,周日,34天,MAERSK(AC2),南美直航,MAERSK EMERALD/601E,,,2026/1/4,前湾码头,BALBOA,33天
青岛,明日数航船期查询东南亚印尼/菲律宾菲律宾马尼拉北,0a6cc5cbb437b535d1d0131e7b6f6c57,周一,11天,COSCO(NCP) | 外运集运(NCP),马尼拉直航,AN TONG FU ZHOU/2512S,2019,2400 TEU,2025/11/22,前湾码头,NORTH HARBOUR,7天
青岛,明日数航船期查询东南亚印尼/菲律宾菲律宾马尼拉北,0a6cc5cbb437b535d1d0131e7b6f6c57,周一,11天,COSCO(NCP) | 外运集运(NCP),马尼拉直航,AN TONG DA LIAN/2512S,2018,2444 TEU,2025/11/25,前湾码头,NORTH HARBOUR,10天
青岛,明日数航船期查询东南亚印尼/菲律宾菲律宾马尼拉北,0a6cc5cbb437b535d1d0131e7b6f6c57,周一,11天,COSCO(NCP) | 外运集运(NCP),马尼拉直航,KANG QI JIA HONG/2515S,2023,1000 TEU,2025/12/2,前湾码头,NORTH HARBOUR,10天
青岛,明日数航船期查询东南亚印尼/菲律宾菲律宾马尼拉北,0a6cc5cbb437b535d1d0131e7b6f6c57,周一,11天,COSCO(NCP) | 外运集运(NCP),马尼拉直航,AN TONG FU ZHOU/2513S,2019,2400 TEU,2025/12/9,前湾码头,NORTH HARBOUR,10天
青岛,明日数航船期查询东南亚印尼/菲律宾菲律宾马尼拉北,0a6cc5cbb437b535d1d0131e7b6f6c57,周一,11天,COSCO(NCP) | 外运集运(NCP),马尼拉直航,AN TONG DA LIAN/2513S,2018,2444 TEU,2025/12/15,前湾码头,NORTH HARBOUR,11天
青岛,明日数航船期查询东南亚印尼/菲律宾菲律宾马尼拉北,0a6cc5cbb437b535d1d0131e7b6f6c57,周一,11天,COSCO(NCP) | 外运集运(NCP),马尼拉直航,KANG QI JIA HONG/2516S,2023,1000 TEU,2025/12/22,前湾码头,NORTH HARBOUR,11天
青岛,明日数航船期查询东南亚印尼/菲律宾菲律宾马尼拉北,0a6cc5cbb437b535d1d0131e7b6f6c57,周一,11天,COSCO(NCP) | 外运集运(NCP),马尼拉直航,AN TONG FU ZHOU/2514S,2019,2400 TEU,2025/12/29,前湾码头,NORTH HARBOUR,11天
青岛,明日数航船期查询东南亚印尼/菲律宾菲律宾马尼拉北,0a6cc5cbb437b535d1d0131e7b6f6c57,周一,11天,COSCO(NCP) | 外运集运(NCP),马尼拉直航,AN TONG DA LIAN/2514S,2018,2444 TEU,2026/1/5,前湾码头,NORTH HARBOUR,11天
青岛,明日数航船期查询东南亚印尼/菲律宾菲律宾马尼拉北,0a6cc5cbb437b535d1d0131e7b6f6c57,周一,11天,COSCO(NCP) | 外运集运(NCP),马尼拉直航,KANG QI JIA HONG/2517S,2023,1000 TEU,2026/1/12,前湾码头,NORTH HARBOUR,11天
青岛,明日数航船期查询东南亚印尼/菲律宾菲律宾马尼拉北,7f0a2ab2babc0cca0193bd9ab7c1ea33,周二,13天,CNC(BMXCNC) | COSCO(BMX),菲律宾直航,NAVIOS VERANO/0XWA6S1NC,2006,3450 TEU,2025/11/18,前湾码头,NORTH HARBOUR,13天
青岛,明日数航船期查询东南亚印尼/菲律宾菲律宾马尼拉北,7f0a2ab2babc0cca0193bd9ab7c1ea33,周二,13天,CNC(BMXCNC) | COSCO(BMX),菲律宾直航,CNC SERVAL/0XWA8S1NC,2017,2782 TEU,2025/11/25,前湾码头,NORTH HARBOUR,13天
青岛,明日数航船期查询东南亚印尼/菲律宾菲律宾马尼拉北,7f0a2ab2babc0cca0193bd9ab7c1ea33,周二,13天,CNC(BMXCNC) | COSCO(BMX),菲律宾直航,MATOYA BAY/0XWAAS1NC,2023,2900 TEU,2025/12/2,前湾码头,NORTH HARBOUR,13天
青岛,明日数航船期查询东南亚印尼/菲律宾菲律宾马尼拉北,7f0a2ab2babc0cca0193bd9ab7c1ea33,周二,13天,CNC(BMXCNC) | COSCO(BMX),菲律宾直航,PALU BAY/0XWACS1NC,2024,2900 TEU,2025/12/9,前湾码头,NORTH HARBOUR,13天
青岛,明日数航船期查询东南亚印尼/菲律宾菲律宾马尼拉北,7f0a2ab2babc0cca0193bd9ab7c1ea33,周二,13天,CNC(BMXCNC) | COSCO(BMX),菲律宾直航,AS NORA/0XWAES1NC,,,2025/12/16,前湾码头,NORTH HARBOUR,13天
青岛,明日数航船期查询东南亚印尼/菲律宾菲律宾马尼拉北,7f0a2ab2babc0cca0193bd9ab7c1ea33,周二,13天,CNC(BMXCNC) | COSCO(BMX),菲律宾直航,NAVIOS VERANO/0XWAGS1NC,2006,3450 TEU,2025/12/23,前湾码头,NORTH HARBOUR,13天
青岛,明日数航船期查询东南亚印尼/菲律宾菲律宾马尼拉北,7f0a2ab2babc0cca0193bd9ab7c1ea33,周二,13天,CNC(BMXCNC) | COSCO(BMX),菲律宾直航,CNC SERVAL/0XWAIS1NC,2017,2782 TEU,2025/12/30,前湾码头,NORTH HARBOUR,13天
青岛,明日数航船期查询东南亚印尼/菲律宾菲律宾马尼拉北,d5f78354542b206f37b2d748c81f0cc7,周二,9天,SITC(CPX6),菲律宾直航,SITC RUIMING/2524S,2023,2698 TEU,2025/11/21,前湾联合码头,NORTH HARBOUR,8天
青岛,明日数航船期查询东南亚印尼/菲律宾菲律宾马尼拉北,d5f78354542b206f37b2d748c81f0cc7,周二,9天,SITC(CPX6),菲律宾直航,SITC PENANG/2522S,2020,2668 TEU,2025/11/26,前湾联合码头,NORTH HARBOUR,9天
青岛,明日数航船期查询东南亚印尼/菲律宾菲律宾马尼拉北,d5f78354542b206f37b2d748c81f0cc7,周二,9天,SITC(CPX6),菲律宾直航,SITC CHENMING/2518S,2022,2698 TEU,2025/12/2,前湾联合码头,NORTH HARBOUR,9天
青岛,明日数航船期查询东南亚印尼/菲律宾菲律宾马尼拉北,d5f78354542b206f37b2d748c81f0cc7,周二,9天,SITC(CPX6),菲律宾直航,SITC ZHAOMING/2512S,2022,2698 TEU,2025/12/9,前湾联合码头,NORTH HARBOUR,9天
青岛,明日数航船期查询东南亚印尼/菲律宾菲律宾马尼拉北,d5f78354542b206f37b2d748c81f0cc7,周二,9天,SITC(CPX6),菲律宾直航,SITC RUIMING/2526S,2023,2698 TEU,2025/12/16,前湾联合码头,NORTH HARBOUR,9天
青岛,明日数航船期查询东南亚印尼/菲律宾菲律宾马尼拉北,d5f78354542b206f37b2d748c81f0cc7,周二,9天,SITC(CPX6),菲律宾直航,SITC PENANG/2524S,2020,2668 TEU,2025/12/23,前湾联合码头,NORTH HARBOUR,9天
青岛,明日数航船期查询东南亚印尼/菲律宾菲律宾马尼拉北,22e24ac52e0d528fffd24339d4dfe08b,周二,9天,EMC(KTP),东南亚直航,EVER BUILD/0824-081S,,,2025/11/20,前湾码头,NORTH HARBOUR,7天
青岛,明日数航船期查询东南亚印尼/菲律宾菲律宾马尼拉北,22e24ac52e0d528fffd24339d4dfe08b,周二,9天,EMC(KTP),东南亚直航,EVER BLISS/0825-106S,,,2025/12/4,前湾码头,NORTH HARBOUR,8天
青岛,明日数航船期查询东南亚印尼/菲律宾菲律宾马尼拉北,22e24ac52e0d528fffd24339d4dfe08b,周二,9天,EMC(KTP),东南亚直航,EVER BASIS/0826-071S,2018,2851 TEU,2025/12/7,前湾码头,NORTH HARBOUR,7天
青岛,明日数航船期查询东南亚印尼/菲律宾菲律宾马尼拉北,22e24ac52e0d528fffd24339d4dfe08b,周二,9天,EMC(KTP),东南亚直航,EVER BEADY/0827-103S,2018,2851 TEU,2025/12/9,前湾码头,NORTH HARBOUR,8天
青岛,明日数航船期查询东南亚印尼/菲律宾菲律宾马尼拉北,22e24ac52e0d528fffd24339d4dfe08b,周二,9天,EMC(KTP),东南亚直航,EVER BUILD/0828-082S,,,2025/12/16,前湾码头,NORTH HARBOUR,8天
青岛,明日数航船期查询东南亚印尼/菲律宾菲律宾马尼拉北,22e24ac52e0d528fffd24339d4dfe08b,周二,9天,EMC(KTP),东南亚直航,空班/,,,2025/12/23,前湾码头,NORTH HARBOUR,9天
青岛,明日数航船期查询东南亚印尼/菲律宾菲律宾马尼拉北,22e24ac52e0d528fffd24339d4dfe08b,周二,9天,EMC(KTP),东南亚直航,EVER BASIS/0830-072S,2018,2851 TEU,2025/12/31,前湾码头,NORTH HARBOUR,8天
青岛,明日数航船期查询东南亚印尼/菲律宾菲律宾马尼拉北,22e24ac52e0d528fffd24339d4dfe08b,周二,9天,EMC(KTP),东南亚直航,EVER BLISS/0829-107S,,,2025/12/31,前湾码头,NORTH HARBOUR,8天
青岛,明日数航船期查询东南亚印尼/菲律宾菲律宾马尼拉北,22e24ac52e0d528fffd24339d4dfe08b,周二,9天,EMC(KTP),东南亚直航,EVER BEADY/0831-104S,2018,2851 TEU,2026/1/6,前湾码头,NORTH HARBOUR,8天
青岛,明日数航船期查询东南亚印尼/菲律宾菲律宾马尼拉北,a4679483f420298bdaf99d9177d7e0d0,周二,12天,MAERSK(PHI 3),菲律宾直航,JOSEPHINE MAERSK/547E,,,2025/11/24,前湾码头,NORTH HARBOUR,9天
青岛,明日数航船期查询东南亚印尼/菲律宾菲律宾马尼拉北,a4679483f420298bdaf99d9177d7e0d0,周二,12天,MAERSK(PHI 3),菲律宾直航,MAERSK CAP JACKSON/548E,2010,4616 TEU,2025/11/27,前湾码头,NORTH HARBOUR,9天
青岛,明日数航船期查询东南亚印尼/菲律宾菲律宾马尼拉北,a4679483f420298bdaf99d9177d7e0d0,周二,12天,MAERSK(PHI 3),菲律宾直航,JULIUS-S./549E,2004,2474 TEU,2025/12/2,前湾码头,NORTH HARBOUR,11天
青岛,明日数航船期查询东南亚印尼/菲律宾菲律宾马尼拉北,a4679483f420298bdaf99d9177d7e0d0,周二,12天,MAERSK(PHI 3),菲律宾直航,JOSEPHINE MAERSK/550E,,,2025/12/9,前湾码头,NORTH HARBOUR,11天
青岛,明日数航船期查询东南亚印尼/菲律宾菲律宾马尼拉北,a4679483f420298bdaf99d9177d7e0d0,周二,12天,MAERSK(PHI 3),菲律宾直航,MAERSK CAP JACKSON/551E,2010,4616 TEU,2025/12/16,前湾码头,NORTH HARBOUR,11天
青岛,明日数航船期查询东南亚印尼/菲律宾菲律宾马尼拉北,a4679483f420298bdaf99d9177d7e0d0,周二,12天,MAERSK(PHI 3),菲律宾直航,JULIUS-S./552E,2004,2474 TEU,2025/12/23,前湾码头,NORTH HARBOUR,11天
青岛,明日数航船期查询东南亚印尼/菲律宾菲律宾马尼拉北,a4679483f420298bdaf99d9177d7e0d0,周二,12天,MAERSK(PHI 3),菲律宾直航,JOSEPHINE MAERSK/601E,,,2025/12/30,前湾码头,NORTH HARBOUR,11天
青岛,明日数航船期查询东南亚印尼/菲律宾菲律宾马尼拉北,a4679483f420298bdaf99d9177d7e0d0,周二,12天,MAERSK(PHI 3),菲律宾直航,MAERSK CAP JACKSON/602E,2010,4616 TEU,2026/1/6,前湾码头,NORTH HARBOUR,11天
青岛,明日数航船期查询东南亚印尼/菲律宾菲律宾马尼拉北,7f91d2264f9cf60ebebc8e44d08d7bdc,周五,10天,TSL(MBX),马尼拉直航,TS TOKYO/25016S,,,2025/11/20,前湾码头,NORTH HARBOUR,12天
青岛,明日数航船期查询东南亚印尼/菲律宾菲律宾马尼拉北,7f91d2264f9cf60ebebc8e44d08d7bdc,周五,10天,TSL(MBX),马尼拉直航,TS PUSAN/25021S,2019,1787 TEU,2025/11/27,前湾码头,NORTH HARBOUR,9天
青岛,明日数航船期查询东南亚印尼/菲律宾菲律宾马尼拉北,7f91d2264f9cf60ebebc8e44d08d7bdc,周五,10天,TSL(MBX),马尼拉直航,TS KAOHSIUNG/25012S,,,2025/11/28,前湾码头,NORTH HARBOUR,11天
青岛,明日数航船期查询东南亚印尼/菲律宾菲律宾马尼拉北,7f91d2264f9cf60ebebc8e44d08d7bdc,周五,10天,TSL(MBX),马尼拉直航,TS TOKYO/25017S,,,2025/12/6,前湾码头,NORTH HARBOUR,10天
