启运港,目的港,航线ID,港口ID,开航日,航程,共舱船公司,船名,航次,船型,计划开航,实际离港,预计到港,启运港码头,目的港码头
QINGDAO(青岛),SINGAPORE(新加坡),56,19,周二,13,ONE（SW2） 西非直航,GLEN CANYON,545W,5624TEU,2025/11/12,2025/11/12,2025/11/25,QQCTN,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),56,19,周二,13,ONE（SW2） 西非直航,EA CENTAURUS,011W,7092TEU,2025/11/19,2025/11/19,2025/12/2,QQCTN,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),56,19,周二,13,ONE（SW2） 西非直航,ONE REPUTATION,010W,7000TEU,2025/11/28,,2025/12/11,QQCTN,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),56,19,周二,13,ONE（SW2） 西非直航,EA CETUS,012W,7000TEU,2025/12/9,,2025/12/22,QQCTN,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),56,19,周二,13,ONE（SW2） 西非直航,ILONA,007W,6732TEU,2025/12/16,,2025/12/29,QQCTN,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),56,19,周二,13,ONE（SW2） 西非直航,AQUAMARINE,551W,7000TEU,2025/12/23,,2026/1/5,QQCTN,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),56,19,周二,13,ONE（SW2） 西非直航,待定,待定,,2026/1/6,,2026/1/19,QQCTN,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),56,19,周二,13,ONE（SW2） 西非直航,NAVIOS NERINE,058W,4730TEU,2026/1/13,,2026/1/26,QQCTN,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),508,19,周三,10,OOCL（ME1） 中东直航,BLANK SAILING,BLANK SAILING,,2025/11/5,,,QQCTU,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),508,19,周三,10,OOCL（ME1） 中东直航,CMA CGM CAPE COD,0MDFBW1MA,15254TEU,2025/11/14,2025/11/14,2025/11/24,QQCTU,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),508,19,周三,10,OOCL（ME1） 中东直航,CMA CGM MARCO POLO,0MDFDW1MA,16020TEU,2025/11/25,,2025/12/5,QQCTU,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),508,19,周三,10,OOCL（ME1） 中东直航,CMA CGM MUSCA,0MDFFW1MA,11040TEU,2025/11/29,,2025/12/9,QQCTU,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),508,19,周三,10,OOCL（ME1） 中东直航,CMA CGM NEVADA,0MDFHW1MA,12917TEU,2025/12/6,,2025/12/16,QQCTU,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),508,19,周三,10,OOCL（ME1） 中东直航,CMA CGM ALEXANDER VON HUMBOLDT,0MDFJW1MA,16022TEU,2025/12/15,,2025/12/25,QQCTU,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),508,19,周三,10,OOCL（ME1） 中东直航,CMA CGM ALASKA,0MDFNW1MA,12600TEU,2025/12/25,,2026/1/4,QQCTU,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),508,19,周三,10,OOCL（ME1） 中东直航,待定,待定,,2026/1/1,,2026/1/11,QQCTU,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),508,19,周三,10,OOCL（ME1） 中东直航,CMA CGM CAPE COD,0MDFRW1MA,15254TEU,2026/1/8,,2026/1/18,QQCTU,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),513,19,周三,11,COSCO（MEX） | OOCL（ME5） 中东直航,CSCL GLOBE,072W,18982TEU,2025/11/5,2025/11/5,2025/11/16,QQCTU,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),513,19,周三,11,COSCO（MEX） | OOCL（ME5） 中东直航,COSCO SHIPPING AQUARIUS,045W,19273TEU,2025/11/9,2025/11/9,2025/11/20,QQCTU,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),513,19,周三,11,COSCO（MEX） | OOCL（ME5） 中东直航,CSCL ATLANTIC OCEAN,063W,18982TEU,2025/11/17,2025/11/17,2025/11/28,QQCTU,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),513,19,周三,11,COSCO（MEX） | OOCL（ME5） 中东直航,COSCO SHIPPING PLANET,044W,21237TEU,2025/11/24,2025/11/24,2025/12/5,QQCTU,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),513,19,周三,11,COSCO（MEX） | OOCL（ME5） 中东直航,CSCL ARCTIC OCEAN,058W,18982TEU,2025/12/10,,2025/12/21,QQCTU,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),513,19,周三,11,COSCO（MEX） | OOCL（ME5） 中东直航,BLANK SAILING,BLANK SAILING,,2025/12/17,,,QQCTU,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),513,19,周三,11,COSCO（MEX） | OOCL（ME5） 中东直航,CSCL ATLANTIC OCEAN,064W,18982TEU,2026/1/5,,2026/1/16,QQCTU,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),513,19,周三,11,COSCO（MEX） | OOCL（ME5） 中东直航,CSCL INDIAN OCEAN,074W,18982TEU,2025/12/4,,2025/12/15,QQCTU,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),513,19,周三,11,COSCO（MEX） | OOCL（ME5） 中东直航,COSCO SHIPPING PLANET,045W,21237TEU,2026/1/7,,2026/1/18,QQCTU,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),1047,19,周三,13,KMTC（AIS） | TSL（AIS） 印巴直航,KMTC CHENNAI,2507W,4275TEU,2025/11/3,2025/11/3,2025/11/16,QQCTN,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),1047,19,周三,13,KMTC（AIS） | TSL（AIS） 印巴直航,ZHONG GU HANG ZHOU,25006W,4636TEU,2025/11/12,2025/11/12,2025/11/25,QQCTN,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),1047,19,周三,13,KMTC（AIS） | TSL（AIS） 印巴直航,KMTC NHAVA SHEVA,2507W,4275TEU,2025/11/20,2025/11/20,2025/12/3,QQCTN,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),1047,19,周三,13,KMTC（AIS） | TSL（AIS） 印巴直航,XIN CHANG SHU,099W,5688TEU,2025/11/28,,2025/12/11,QQCTN,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),1047,19,周三,13,KMTC（AIS） | TSL（AIS） 印巴直航,KMTC COLOMBO,2507W,6622TEU,2025/11/28,,2025/12/11,QQCTN,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),1047,19,周三,13,KMTC（AIS） | TSL（AIS） 印巴直航,KMTC MANILA,2508W,4275TEU,2025/12/16,,2025/12/29,QQCTN,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),1047,19,周三,13,KMTC（AIS） | TSL（AIS） 印巴直航,ZHONG GU HANG ZHOU,25007W,4636TEU,2025/12/28,,2026/1/10,QQCTN,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),1047,19,周三,13,KMTC（AIS） | TSL（AIS） 印巴直航,KMTC DELHI,2508W,6574TEU,2025/12/31,,2026/1/13,QQCTN,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),1047,19,周三,13,KMTC（AIS） | TSL（AIS） 印巴直航,XIN CHANG SHU,100W,5688TEU,2026/1/6,,2026/1/19,QQCTN,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),1047,19,周三,13,KMTC（AIS） | TSL（AIS） 印巴直航,KMTC NHAVA SHEVA,2601W,4275TEU,2026/1/7,,2026/1/20,QQCTN,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),1047,19,周三,13,KMTC（AIS） | TSL（AIS） 印巴直航,KMTC COLOMBO,2601W,6622TEU,2026/1/19,,2026/2/1,QQCTN,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),2616,19,周三,14,HMM（FE3） | MSC（CONDOR） | ONE（FE3） 欧洲直航,HMM HAMBURG,0017W,23946TEU,2025/11/2,2025/11/2,2025/11/16,QQCTU,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),2616,19,周三,14,HMM（FE3） | MSC（CONDOR） | ONE（FE3） 欧洲直航,BLANK SAILING,BLANK SAILING,,2025/11/5,,,QQCTU,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),2616,19,周三,14,HMM（FE3） | MSC（CONDOR） | ONE（FE3） 欧洲直航,ONE FRONTIER,009W,15258TEU,2025/11/14,2025/11/14,2025/11/28,QQCTU,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),2616,19,周三,14,HMM（FE3） | MSC（CONDOR） | ONE（FE3） 欧洲直航,HMM OSLO,0018W,23820TEU,2025/11/21,2025/11/21,2025/12/5,QQCTU,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),2616,19,周三,14,HMM（FE3） | MSC（CONDOR） | ONE（FE3） 欧洲直航,HMM LE HAVRE,0017W,23964TEU,2025/12/4,,2025/12/18,QQCTU,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),2616,19,周三,14,HMM（FE3） | MSC（CONDOR） | ONE（FE3） 欧洲直航,HMM ROTTERDAM,0018W,23820TEU,2026/1/1,,2026/1/15,QQCTU,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),2616,19,周三,14,HMM（FE3） | MSC（CONDOR） | ONE（FE3） 欧洲直航,HMM ST PETERSBURG,0017W,23820TEU,2026/1/8,,2026/1/22,QQCTU,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),2616,19,周三,14,HMM（FE3） | MSC（CONDOR） | ONE（FE3） 欧洲直航,HMM ALGECIRAS,0019W,23964TEU,2026/1/14,,2026/1/28,QQCTU,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),2616,19,周三,14,HMM（FE3） | MSC（CONDOR） | ONE（FE3） 欧洲直航,HMM COPENHAGEN,0018W,23964TEU,2025/12/18,,2026/1/1,QQCTU,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),2722,19,周四,16,HMM（KMP） | ONE（GS2） 中东直航,BLANK SAILING,BLANK SAILING,,2025/11/6,,,QQCTN,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),2722,19,周四,16,HMM（KMP） | ONE（GS2） 中东直航,YM WONDERLAND,028W,14220TEU,2025/11/16,2025/11/16,2025/12/2,QQCTN,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),2722,19,周四,16,HMM（KMP） | ONE（GS2） 中东直航,HMM NURI,017W,16010TEU,2025/11/21,2025/11/21,2025/12/7,QQCTN,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),2722,19,周四,16,HMM（KMP） | ONE（GS2） 中东直航,YM WISDOM,024W,14220TEU,2025/11/24,,2025/12/10,QQCTN,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),2722,19,周四,16,HMM（KMP） | ONE（GS2） 中东直航,HMM HANBADA,0017W,16010TEU,2025/12/11,,2025/12/27,QQCTN,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),2722,19,周四,16,HMM（KMP） | ONE（GS2） 中东直航,HMM RAON,0022W,16010TEU,2025/12/19,,2026/1/4,QQCTN,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),2722,19,周四,16,HMM（KMP） | ONE（GS2） 中东直航,HMM HANUL,0022W,16010TEU,2025/12/27,,2026/1/12,QQCTN,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),2722,19,周四,16,HMM（KMP） | ONE（GS2） 中东直航,HMM GARAM,0017W,16010TEU,2026/1/1,,2026/1/17,QQCTN,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),2722,19,周四,16,HMM（KMP） | ONE（GS2） 中东直航,YM WELLBEING,034W,14220TEU,2026/1/8,,2026/1/24,QQCTN,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),2489,19,周四,16,MSC（CARIOCA） 巴西直航,MSC NAOMI,QI543A,8827TEU,2025/11/1,2025/11/1,2025/11/17,QQCT,PSA-PPT2/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL 2
QINGDAO(青岛),SINGAPORE(新加坡),2489,19,周四,16,MSC（CARIOCA） 巴西直航,BLANK SAILING,BLANK SAILING,,2025/11/6,,,QQCT,PSA-PPT2/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL 2
QINGDAO(青岛),SINGAPORE(新加坡),2489,19,周四,16,MSC（CARIOCA） 巴西直航,MSC ELODIE,QI546A,8827TEU,2025/11/19,2025/11/19,2025/12/5,QQCT,PSA-PPT2/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL 2
QINGDAO(青岛),SINGAPORE(新加坡),2489,19,周四,16,MSC（CARIOCA） 巴西直航,MSC DAKAR X,QI547A,9403TEU,2025/11/22,2025/11/22,2025/12/8,QQCT,PSA-PPT2/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL 2
QINGDAO(青岛),SINGAPORE(新加坡),2489,19,周四,16,MSC（CARIOCA） 巴西直航,MSC BRUNELLA,QI549A,8819TEU,2025/12/6,,2025/12/22,QQCT,PSA-PPT2/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL 2
QINGDAO(青岛),SINGAPORE(新加坡),2489,19,周四,16,MSC（CARIOCA） 巴西直航,MSC CARLOTTA,QI550A,11142TEU,2025/12/15,,2025/12/31,QQCT,PSA-PPT2/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL 2
QINGDAO(青岛),SINGAPORE(新加坡),2489,19,周四,16,MSC（CARIOCA） 巴西直航,MSC PISA,QI551A,11360TEU,2025/12/18,,2026/1/3,QQCT,PSA-PPT2/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL 2
QINGDAO(青岛),SINGAPORE(新加坡),2489,19,周四,16,MSC（CARIOCA） 巴西直航,MSC GABRIELLA,QI552A,11360TEU,2025/12/25,,2026/1/10,QQCT,PSA-PPT2/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL 2
QINGDAO(青岛),SINGAPORE(新加坡),2489,19,周四,16,MSC（CARIOCA） 巴西直航,MSC JULIE,QI601A,8827TEU,2026/1/8,,2026/1/24,QQCT,PSA-PPT2/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL 2
QINGDAO(青岛),SINGAPORE(新加坡),2489,19,周四,16,MSC（CARIOCA） 巴西直航,MSC LISBON IX,QI603A,9178TEU,2026/1/18,,2026/2/3,QQCT,PSA-PPT2/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL 2
QINGDAO(青岛),SINGAPORE(新加坡),19,19,周四,23,MSC（JADE） 地中海直航,MSC CELESTINO MARESCA,GJ544W,24116TEU,2025/11/6,2025/11/6,2025/11/29,QQCT,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),19,19,周四,23,MSC（JADE） 地中海直航,MSC MICHEL CAPPELLINI,GJ545W,24346TEU,2025/11/15,2025/11/15,2025/12/8,QQCT,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),19,19,周四,23,MSC（JADE） 地中海直航,MSC MELATILDE,GJ547W,14036TEU,2025/11/26,,2025/12/19,QQCT,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),19,19,周四,23,MSC（JADE） 地中海直航,MSC ISTANBUL,GJ548W,15908TEU,2025/12/5,,2025/12/28,QQCT,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),19,19,周四,23,MSC（JADE） 地中海直航,MSC DIANA,GJ549W,19472TEU,2025/12/9,,2026/1/1,QQCT,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),19,19,周四,23,MSC（JADE） 地中海直航,MSC RIFAYA,GJ550W,19472TEU,2025/12/16,,2026/1/8,QQCT,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),19,19,周四,23,MSC（JADE） 地中海直航,MSC INGY,GJ552W,19472TEU,2025/12/25,,2026/1/17,QQCT,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),19,19,周四,23,MSC（JADE） 地中海直航,MSC LORETO,GJ601W,24232TEU,2026/1/1,,2026/1/24,QQCT,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),19,19,周四,23,MSC（JADE） 地中海直航,MSC NICOLA MASTRO,GJ602W,24116TEU,2026/1/8,,2026/1/31,QQCT,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),19,19,周四,23,MSC（JADE） 地中海直航,MSC TESSA,GJ603W,24116TEU,2026/1/16,,2026/2/8,QQCT,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),237,19,周五,9,COSCO（AEU3） 欧洲直航,COSCO SHIPPING LEO,034W,19273TEU,2025/11/7,2025/11/7,2025/11/16,QQCTU,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),237,19,周五,9,COSCO（AEU3） 欧洲直航,COSCO SHIPPING GEMINI,034W,20119TEU,2025/11/21,2025/11/21,2025/11/30,QQCTU,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),237,19,周五,9,COSCO（AEU3） 欧洲直航,COSCO SHIPPING SAGITTARIUS,032W,20119TEU,2025/11/29,,2025/12/8,QQCTU,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),237,19,周五,9,COSCO（AEU3） 欧洲直航,OOCL PORTUGAL,005W,24188TEU,2025/12/4,,2025/12/13,QQCTU,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),237,19,周五,9,COSCO（AEU3） 欧洲直航,CSCL JUPITER,091W,14674TEU,2025/12/9,,2025/12/18,QQCTU,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),237,19,周五,9,COSCO（AEU3） 欧洲直航,OOCL DENMARK,006W,24188TEU,2025/12/13,,2025/12/22,QQCTU,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),237,19,周五,9,COSCO（AEU3） 欧洲直航,COSCO SHIPPING CAPRICORN,039W,19273TEU,2025/12/21,,2025/12/30,QQCTU,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),237,19,周五,9,COSCO（AEU3） 欧洲直航,COSCO SHIPPING VIRGO,034W,20000TEU,2025/12/29,,2026/1/7,QQCTU,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),237,19,周五,9,COSCO（AEU3） 欧洲直航,COSCO SHIPPING GALAXY,028W,21000TEU,2026/1/8,,2026/1/17,QQCTU,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),584,19,周五,9,CNC（KCS） | COSCO（NIS1） | OOCL（CIP2） 东南亚直航,CMA CGM KRUGER,0XL9VS1NC,5920TEU,2025/11/2,2025/11/2,2025/11/11,QQCT,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),584,19,周五,9,CNC（KCS） | COSCO（NIS1） | OOCL（CIP2） 东南亚直航,CMA CGM HONG KONG,0XL9XS1NC,5780TEU,2025/11/13,2025/11/13,2025/11/22,QQCT,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),584,19,周五,9,CNC（KCS） | COSCO（NIS1） | OOCL（CIP2） 东南亚直航,CMA CGM POINTE PERCEE,0XLA1S1NC,7900TEU,2025/11/26,,2025/12/5,QQCT,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),584,19,周五,9,CNC（KCS） | COSCO（NIS1） | OOCL（CIP2） 东南亚直航,ESL KABIR,0XLA3S1NC,5605TEU,2025/11/28,,2025/12/7,QQCT,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),584,19,周五,9,CNC（KCS） | COSCO（NIS1） | OOCL（CIP2） 东南亚直航,TIANJIN BRIDGE,0XLA5S1NC,5043TEU,2025/12/8,,2025/12/17,QQCT,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),584,19,周五,9,CNC（KCS） | COSCO（NIS1） | OOCL（CIP2） 东南亚直航,CMA CGM HONG KONG,0XLA7S1NC,5780TEU,2025/12/12,,2025/12/21,QQCT,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),584,19,周五,9,CNC（KCS） | COSCO（NIS1） | OOCL（CIP2） 东南亚直航,CMA CGM GEORGE SAND,0XLA9S1NC,6350TEU,2025/12/19,,2025/12/28,QQCT,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),584,19,周五,9,CNC（KCS） | COSCO（NIS1） | OOCL（CIP2） 东南亚直航,ESL KABIR,0XLADS1NC,5605TEU,2026/1/2,,2026/1/11,QQCT,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
QINGDAO(青岛),SINGAPORE(新加坡),584,19,周五,9,CNC（KCS） | COSCO（NIS1） | OOCL（CIP2） 东南亚直航,APL TURKEY,0XLAFS1NC,6350TEU,2026/1/9,,2026/1/18,QQCT,PSA-PPT/PSA (PORT OF SINGAPORE AUTHORITY)-PASIR PANJANG TERMINAL
